ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x14931,CUS_0x8d0f,April,Malonev,27,984-70-8010,Developer,135907.48,11096.623333333335,8,5,16,4,"Debt Consolidation Loan, Auto Loan, Personal Loan, and Payday Loan",26,15,17.53,8.0,Standard,1317.58,31.617024127889533,18 Years and 11 Months,Yes,230.81544925978784,281.090053102122,High_spent_Medium_value_payments,847.7568309714236,Good
0x16bd3,CUS_0x8318,February,Gormanu,15,303-37-5470,Lawyer,10190.065,845.1720833333335,8,7,11,5,"Student Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Payday Loan",1,14,13.19,6.0,Standard,962.78,23.62696046443796,7 Years and 8 Months,Yes,22.548002795666605,87.16730902102941,Low_spent_Small_value_payments,264.8018965166373,Standard
0x13778,CUS_0xc1d7,March,Karen Jacobsj,24,905-30-7439,Musician,152947.12_,12772.593333333332,1,3,2,1,Auto Loan,11,1,2.76,3.0,Good,1227.12,35.396057577767465,32 Years and 10 Months,No,75.19482962580264,523.1103885348758,High_spent_Medium_value_payments,928.9541151726547,Good
0x657d,CUS_0xc3d0,August,Lesleyt,37,954-21-6713,Mechanic,53265.96,4286.83,9,5,29,5,"Mortgage Loan, Home Equity Loan, Student Loan, Home Equity Loan, and Personal Loan",57,19,2.11,13.0,Bad,2545.1,25.92453949888416,9 Years and 3 Months,Yes,120.80351494172852,__10000__,High_spent_Large_value_payments,453.90690606864143,Standard
0xeaa3,CUS_0x96a2,February,Tetsushi Kajimotos,29,020-67-0123,Lawyer,11586.525,943.54375,5,6,18,2,"Mortgage Loan, and Mortgage Loan",24,18,10.0,1.0,_,498.68,23.65868177140675,22 Years and 0 Months,Yes,15.46654664404272,__10000__,Low_spent_Small_value_payments,282.1503111077391,Standard
0x2196b,CUS_0x225e,June,Subhadip Sircarq,17,#F%$D@*&8,Architect,22077.27,1910.7725,3,689,8,2,"Payday Loan, and Payday Loan",6,10,17.84,8.0,Standard,918.22,31.646991029003768,10 Years and 2 Months,Yes,30.079706693191085,83.81102380539741,Low_spent_Small_value_payments,367.18651950141157,Standard
0xe71e,CUS_0x55cd,January,Yoko Kubotat,47,613-69-6896,Journalist,19705.74,1377.1450000000002,32,4,10,2,"Home Equity Loan, and Personal Loan",12,13,11.98,0.0,Standard,39.75,28.79470126048632,15 Years and 3 Months,Yes,22.966879275431356,,Low_spent_Small_value_payments,253.60526390019837,Standard
0x236fe,CUS_0xba7e,May,Andy Brucep,22,455-30-1650,Musician,81658.48,7016.873333333332,9,8,33,7,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, Student Loan, and Not Specified",26,24,3.21,11.0,_,2396.62,40.07306458080321,16 Years and 11 Months,Yes,393.1342108126551,109.92891328447338,High_spent_Large_value_payments,438.62420923620493,Poor
0x1954f,CUS_0xdc8,February,Jim Finkleu,51,362-50-3134,Doctor,28169.69,,7,3,15,0,,12,16,9.95,8.0,Standard,330.54,36.20192248473336,28 Years and 10 Months,No,0.0,178.98473148786786,Low_spent_Medium_value_payments,318.1626851787988,Standard
0xc046,CUS_0x6e23,May,Harry Papachristouo,36,344-34-3762,Scientist,66560.22,5369.685,5,7,20,2,"Payday Loan, and Student Loan",28,18,8.93,0.0,Standard,837.34,37.28398415984015,30 Years and 8 Months,NM,80.29199979452855,163.98089421128955,High_spent_Medium_value_payments,542.695605994182,Poor
0x11e87,CUS_0x9081,February,Ricks,21,008-89-2880,Scientist,71507.36,6072.946666666668,8,6,20,1,Not Specified,23,15,18.05,4.0,_,1223.0,31.216497070863813,15 Years and 8 Months,Yes,50.181376873790036,258.5862689845874,Low_spent_Small_value_payments,588.5270208082893,Standard
0x1e20c,CUS_0x1f00,March,Burtond,22,192-14-0956,Developer,25428.7,2016.0583333333332,5,4,15,6,"Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",6,20,11.78,,Standard,1167.79,31.489182094340343,12 Years and 4 Months,Yes,85.08819787325076,51.857270128570754,High_spent_Large_value_payments,304.6603653315118,Standard
0x5892,CUS_0x5923,January,Menone,32,712-40-3142,_______,58995.8,4886.316666666667,6,6,18,1,Debt Consolidation Loan,21,20,6.130000000000001,2.0,Standard,974.73,33.990135437585515,32 Years and 11 Months,Yes,41.645826350538115,101.01676891957865,High_spent_Large_value_payments,585.9690713965499,Standard
0x185b7,CUS_0x831c,June,McCoolk,36,585-07-1420,Engineer,30296.0,2732.6666666666665,105,8,22,6,"Student Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Debt Consolidation Loan, and Personal Loan",28,23,4.14,10.0,Bad,2851.57,32.72832212546763,3 Years and 4 Months,Yes,124.5743200590907,46.451680988832685,High_spent_Medium_value_payments,352.24066561874326,Poor
0x5527,CUS_0x39d8,February,Clareu,32,741-13-7939,Writer,14130.645,,3,6,8,3,"Credit-Builder Loan, Debt Consolidation Loan, and Payday Loan",19,9,1.27,2.0,Good,1145.9,32.82012458687989,31 Years and 2 Months,No,32.556703906399214,__10000__,Low_spent_Small_value_payments,227.73194532351607,Poor
0x231b3,CUS_0x37bc,June,Gerlachz,54,#F%$D@*&8,Lawyer,119014.2,10116.85,4,2,12,2,"Mortgage Loan, and Student Loan",6,3_,8.22,4.0,Good,189.33,30.889592665052966,32 Years and 7 Months,No,178.42085582991544,802.9005527602752,Low_spent_Medium_value_payments,310.3635914098094,Good
0x25386,CUS_0xa1fc,January,Karenh,27,547-99-9537,Entrepreneur,37225.38_,2850.115,9,6,28,3,"Mortgage Loan, Personal Loan, and Debt Consolidation Loan",55,18,12.46,12.0,Bad,2158.37,36.8499192351196,16 Years and 1 Months,Yes,74.99321278929463,,Low_spent_Small_value_payments,402.0449245387896,Poor
0x9772,CUS_0x9673,May,Alexeiz,25,713-38-9516,Architect,108702.09,,3,4,12,4,"Not Specified, Mortgage Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,7,2.37,1.0,Good,364.81,29.607682636997524,26 Years and 5 Months,No,313.7135653975136,__10000__,Low_spent_Medium_value_payments,,Good
0x15744,CUS_0x21a7,July,Estellei,28,240-74-6989,Musician,126732.6,10443.05,7,5,16,4,"Student Loan, Home Equity Loan, Payday Loan, and Debt Consolidation Loan",7,,11.6,3.0,Standard,18.99,35.71643277840256,24 Years and 5 Months,No,294.9937275965356,828.6445267480487,!@9#%8,210.66674565541572,Standard
0x1d0d0,CUS_0xf50,July,Baghdjianv,20_,026-23-7011,Journalist,132398.13,11130.1775,1,3,8,4,"Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Debt Consolidation Loan",11,1,6.51,3.0,Good,1359.45,27.820018085608744,NA,No,281.8355280366659,__10000__,!@9#%8,148.85456396381812,Standard
0x14e21,CUS_0x6f40,August,Soyoungv,31,566-34-8471,Musician,82995.82,7092.318333333334,2,2,10,2,"Home Equity Loan, and Mortgage Loan",4,10,2.05,615.0,Good,1424.11,34.77061847789192,27 Years and 10 Months,No,87.41803795286434,254.4427154256691,!@9#%8,617.3710799547998,Good
0x23300,CUS_0xa38e,March,"""Johnr",19,701-32-0533,Entrepreneur,108504.92,9075.076666666666,7,3,7,-100,"Student Loan, Auto Loan, Personal Loan, and Credit-Builder Loan",6,11,1.56,2.0,Standard,245.53,36.5284184741852,19 Years and 7 Months,No,209.52806641858692,226.6888379962936,High_spent_Large_value_payments,711.2907622517862,Standard
0x23dc7,CUS_0xb53,February,Mark Felsenthalx,32,666-23-6187,Engineer,72699.66,6210.305,4,5,1,0,,0,11,1.76,2195.0,_,1009.97,31.912522347557143,15 Years and 9 Months,NM,0.0,316.25637243919965,Low_spent_Medium_value_payments,584.7741275608004,Standard
0x5a1e,CUS_0xbb95,January,LaCapra Grantj,20,342-02-2232,Engineer,61600.83_,,7,7,16,-100,"Home Equity Loan, Personal Loan, and Home Equity Loan",15,14,18.46,4.0,Standard,2062.09,32.744502732499726,18 Years and 9 Months,Yes,125.50502172550163,453.17317445722847,Low_spent_Medium_value_payments,232.66205381727002,Standard
0x990a,CUS_0xbed8,May,Malonef,20,510-24-8765,Scientist,74449.44,6251.12,7,8,28,6,"Student Loan, Auto Loan, Personal Loan, Mortgage Loan, Student Loan, and Home Equity Loan",39,18,25.97,13.0,Bad,2646.0,33.2913585893079,6 Years and 0 Months,Yes,319.66952039913406,__10000__,High_spent_Medium_value_payments,298.4669767404478,Poor
0x152e8,CUS_0x95d4,July,Chrisn,53,#F%$D@*&8,Entrepreneur,52205.88,4348.49,5,6,5,1,Personal Loan,29,12,9.36,4.0,Standard,203.33,32.85584105203596,28 Years and 7 Months,Yes,40.58526111378557,196.4328829399194,Low_spent_Medium_value_payments,477.830855946295,Standard
0x169f9,CUS_0xc1bf,August,Moons,43,668-63-2486,Entrepreneur,16750.82,,6,7,25,5,"Personal Loan, Student Loan, Auto Loan, Mortgage Loan, and Mortgage Loan",33,16,29.46,9.0,_,2765.09,30.091454418820373,10 Years and 3 Months,Yes,36.876502807545634,144.18704595957732,Low_spent_Small_value_payments,234.22661789954373,Standard
0xf8c0,CUS_0x2959,March,Yanno,39,294-46-8269,Writer,38095.16,3387.596666666667,9,6,1100,2,"Credit-Builder Loan, and Not Specified",26,15,8.62,9.0,_,2695.77,31.235396500372158,8 Years and 1 Months,NM,59.76101723177779,348.9449015248693,Low_spent_Small_value_payments,220.0537479100196,Poor
0xfd93,CUS_0x681c,February,Bhattacharjeet,29,446-41-8323,Scientist,19801.99,1625.1658333333335,3,3,17,4,"Not Specified, Mortgage Loan, Auto Loan, and Auto Loan",24,14,10.84,7.0,Standard,2010.01,35.39385559637879,20 Years and 0 Months,Yes,21095.0,,Low_spent_Small_value_payments,287.47296170276536,Standard
0x12f31,CUS_0x92df,August,Kajimotoh,32,756-71-3400,Accountant,20168.99,1682.08369645572,5,7,19,7,"Student Loan, Mortgage Loan, Personal Loan, Debt Consolidation Loan, Mortgage Loan, Payday Loan, and Credit-Builder Loan",17,10,9.41,9.0,Standard,2043.24,32.08397542411924,16 Years and 5 Months,Yes,172.9610453898591,152.95714532294744,Low_spent_Small_value_payments,241.92219616480685,Standard
0xfa75,CUS_0x9d7e,August,Huw Jonesf,48,664-67-7834,Writer,106598.84,8639.236666666666,8,7,13,-100,"Auto Loan, Not Specified, Mortgage Loan, and Mortgage Loan",30,9,3.06,5.0,_,1454.48,33.87222893756849,29 Years and 2 Months,No,320.89295147700227,89.26498425821066,High_spent_Large_value_payments,693.7657309314535,Good
0x1f6e0,CUS_0x1018,July,Felsenthalq,15,731-19-8119,Accountant,61194.81,5014.5675,7,7,23,-100,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Not Specified, Student Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",24,22,28.63,8.0,Bad,2773.09,25.12010188862631,14 Years and 2 Months,Yes,225.3686913764476,200.29465385973404,Low_spent_Medium_value_payments,355.79340476381844,Poor
0xab60,CUS_0x1cc0,July,Tom Milesf,27,957-41-7466,Media_Manager,6609215.0,7924.47,5,3,2,4,"Student Loan, Payday Loan, Not Specified, and Student Loan",8,2,7.74,1.0,Good,722.48,28.63042080710713,25 Years and 4 Months,No,203.66117963557053,312.2113619453088,High_spent_Medium_value_payments,526.5744584191207,Good
0x22b76,CUS_0xbbd8,May,Lisa Juccai,21,849-15-4668,Accountant,88275.18000000002_,7607.265,8,4,7,2,"Not Specified, and Personal Loan",9,8,18.42,6.0,Standard,141.75,41.16792190430944,23 Years and 8 Months,Yes,58682.0,626.4489547468286,Low_spent_Large_value_payments,263.70472743378025,Standard
0x1fe2f,CUS_0x3cfc,June,Nate Raymondv,44,571-14-9541,Musician,20348.57,1486.7141666666666,9,8,16,8,"Student Loan, Mortgage Loan, Not Specified, Personal Loan, Mortgage Loan, Home Equity Loan, Student Loan, and Auto Loan",36,25,-0.21999999999999972,6.0,Bad,3194.2,31.1569381162849,6 Years and 10 Months,Yes,110.50058159984007,154.23307769813556,Low_spent_Small_value_payments,173.93775736869102,Standard
0x2540b,CUS_0x50f7,February,Stanleyb,29,931-83-3982,Developer,74008.84,6229.403333333333,9,7,32,5,"Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, and Mortgage Loan",17,25,1.62,,Bad,1548.55,32.17253951557549,14 Years and 11 Months,Yes,170.4932849433328,161.20412592499883,High_spent_Large_value_payments,531.2429224650017,Poor
0x1745b,CUS_0x9e1a,February,Jonathan Stempelv,52,513-95-7632,Teacher,16792.325,1292.3604166666667,1,4,5,3,"Mortgage Loan, Credit-Builder Loan, and Not Specified",6,3,3.33,1.0,Good,161.57,40.82157129964525,27 Years and 9 Months,No,76033.0,88.09148052667383,Low_spent_Small_value_payments,301.9965987840439,Good
0x11d44,CUS_0x6d35,March,Caroline Copleyb,37,908-27-4797,Mechanic,70058.88,5381.720321277862,7,4,9,0,,28,15,9.63,1.0,Standard,289.82,35.170463889946845,31 Years and 6 Months,No,608.5196787221381,641.9483778465121,Low_spent_Small_value_payments,247.075622153488,Standard
0x24e63,CUS_0x6a81,June,Gardneri,31,097-10-6675,Journalist,21403.175,,5,3,6,0,,18,0,6.79,3.0,Good,1348.1,30.39983071221515,31 Years and 0 Months,No,0.0,213.77439471140232,Low_spent_Small_value_payments,238.7853969552644,Standard
0x247df,CUS_0x971a,June,Hilary Burkej,36,231-29-0095,Manager,72841.32,5827.1100000000015,3,6,30,5_,"Payday Loan, Payday Loan, Payday Loan, Home Equity Loan, and Mortgage Loan",10,13,16.93,7.0,_,1992.97,38.88535062564672,16 Years and 4 Months,Yes,279.2915313171151,352.74466984616424,High_spent_Small_value_payments,210.6747988367208,Poor
0x11e4d,CUS_0x66e5,April,Jamesi,20,932-28-3481,Media_Manager,71892.94,6007.078333333334,5,7,18,3_,"Debt Consolidation Loan, Mortgage Loan, and Personal Loan",31,8,9.85,7.0,Standard,1025.88,23.53103624200819,15 Years and 2 Months,Yes,149.96290579492484,500.9229625098778,Low_spent_Medium_value_payments,229.82196502853068,Standard
0x2496c,CUS_0x71c1,July,Stella Dawsonx,43,653-62-1870,Entrepreneur,16114.245,1244.85375,4,1,10,3,"Personal Loan, Home Equity Loan, and Not Specified",11,11,6.92,7.0,Good,495.74,27.833502534500322,26 Years and 4 Months,No,37.44585940518914,72.49428690198809,Low_spent_Large_value_payments,284.5452286928228,Good
0x25ddd,CUS_0x1d9e,August,,42_,861-85-5004,Lawyer,75994.22,6301.8516666666665,1,4,7,1,Student Loan,11,,5.92,3.0,Good,111.75,26.021522902177967,27 Years and 9 Months,No,51.7028250812161,140.12295502007223,High_spent_Large_value_payments,678.3593865653783,Good
0x2235d,CUS_0x5204,August,Kiml,37,503-20-4145,Developer,39706.44,3387.870000000001,10,8,30,8,"Payday Loan, Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, Personal Loan, Home Equity Loan, and Personal Loan",34,17,29.21,8.0,Bad,4577.54,25.440853677338534,7 Years and 4 Months,Yes,255.7272048329209,142.52459609546895,High_spent_Medium_value_payments,190.5351990716101,Poor
0x14c76,CUS_0x5735,January,,44,941-81-5948,Manager,95310.03,7978.5025,0,6,10,4,"Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, and Home Equity Loan",6,11,9.2,3.0,_,716.24,42.15276992366322,30 Years and 8 Months,NM,160.7692719097578,154.0002565220643,High_spent_Large_value_payments,723.080721568178,Standard
0x63b4,CUS_0xad0b,July,Janu,47,675-68-0807,Lawyer,2569167.0,,683,4,12,2,"Debt Consolidation Loan, and Debt Consolidation Loan",2,9,3.34,0.0,Good,1471.07,36.20130431732707,27 Years and 2 Months,No,73719.0,257.739220094293,High_spent_Large_value_payments,1245.741895446265,Standard
0x10b54,CUS_0x190e,July,Swethau,21,455-09-3994,Developer,39734.74,3402.228333333333,3,6,8,0,,9,6,1.75,0.0,_,1084.26,35.704534651477154,18 Years and 2 Months,No,0.0,87.71780498571502,High_spent_Medium_value_payments,502.50502834761835,Good
0x3577,CUS_0x9027,February,Shihg,20,574-10-7802,Teacher,23952.07,1863.0058333333332,6,4,7,0,,17,12_,4.5,3.0,_,1045.08,35.78036347117731,23 Years and 4 Months,Yes,0.0,34.02036618868477,High_spent_Large_value_payments,392.2802171446486,Standard
0x1bdad,CUS_0x4430,April,Leskeb,41,478-10-0136,Writer,47422.23,4077.8525,8,8,19,4,"Student Loan, Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan",18,26,3.19,10.0,Bad,1298.18,29.00327717194427,15 Years and 11 Months,Yes,130.4577524341069,116.65838371049244,Low_spent_Medium_value_payments,440.6691138554006,Poor
0x1e099,CUS_0x9a42,April,,34,093-30-0257,Architect,40295.72,3627.976666666667,2,4,5,3_,"Home Equity Loan, Home Equity Loan, and Mortgage Loan",17,0,4.04,5.0,Good,457.44,34.287385317812685,17 Years and 8 Months,No,77.09602411267181,245.5104040640177,Low_spent_Medium_value_payments,320.1912384899772,Poor
0x1ac32,CUS_0xa03a,May,Isabel Reynoldsp,37,509-67-8310,Accountant,19204.93,1391.2978362057086,6,3,6,4,"Student Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",21,9,8.82,2.0,_,193.68,27.44665473347713,21 Years and 7 Months,No,175.793255267162,128.03733865980348,Low_spent_Small_value_payments,261.82348653399293,Standard
0xf045,CUS_0x8958,April,Langec,5288,689-37-1106,Lawyer,14129.42,1027.4516666666666,5,4,27,5,"Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Not Specified",29,9,3.6300000000000012,8.0,Standard,2550.42,31.245554542957002,NA,Yes,55.22550617995536,102.02348975028774,Low_spent_Small_value_payments,235.49617073642358,Poor
0x11de0,CUS_0x879a,March,Jasona,43,056-87-0146,Manager,20957.27,1990.4391666666668,8,5,30,9,"Student Loan, Credit-Builder Loan, Home Equity Loan, Not Specified, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Debt Consolidation Loan",16,21,17.38,12.0,_,4912.34,39.192178009514336,11 Years and 6 Months,Yes,113.64602833714935,96.89482751848549,High_spent_Small_value_payments,248.50306081103184,Standard
0x1e51d,CUS_0xa823,August,Siegp,43,687-30-3436,_______,16481.42,1514.4516666666666,9,5,23,8,"Auto Loan, Auto Loan, Home Equity Loan, Student Loan, Home Equity Loan, Auto Loan, Mortgage Loan, and Home Equity Loan",25,25,28.12,12.0,Bad,4418.26,39.56641353676992,NA,NM,58.811126830995356,__10000__,Low_spent_Medium_value_payments,310.13404888607135,Standard
0x12e3d,CUS_0x42a,April,Philt,15,033-52-4312,Lawyer,64923.04,5513.253333333332,8,3,5,3,"Personal Loan, Mortgage Loan, and Auto Loan",8,13,7.7,6.0,Standard,370.4,35.53370656599946,30 Years and 10 Months,Yes,156.60408548749388,188.63545539447816,!@9#%8,456.0857924513612,Standard
0x16e5b,CUS_0x6abf,February,David Ingramq,33,474-00-9682,Accountant,14021.495,1077.4579166666667,7,5,16,2,"Debt Consolidation Loan, and Payday Loan",30,15,11.19,7.0,Standard,263.51,37.18473550901994,12 Years and 11 Months,Yes,13.546538417288915,130.76108842101493,Low_spent_Small_value_payments,253.43816482836286,Standard
0x70f7,CUS_0x37fb,June,Giselda Vagnonis,33_,829-28-9860,Lawyer,35166.35,,4,4,2,1,Not Specified,19,12,4.33,2.0,Good,1185.57,38.39216463580192,21 Years and 2 Months,No,26.85650123419343,174.06241996272098,Low_spent_Small_value_payments,403.0339954697522,Good
0x11d6c,CUS_0x59bd,July,Patricko,41,792-25-6275,Architect,18823.32,1423.61,8,5,16,-100,"Credit-Builder Loan, Not Specified, Not Specified, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, and Mortgage Loan",27,24,4.87,10.0,_,2643.36,29.18721011749865,6 Years and 4 Months,Yes,103.09732991756935,67.98705841873982,High_spent_Small_value_payments,231.2766116636908,Poor
0x206a,CUS_0x396e,January,"""Eileene",32,#F%$D@*&8,Architect,26716.09,2372.340833333333,4,5,6,3,"Not Specified, Credit-Builder Loan, and Personal Loan",33,708,4.1,0.0,Standard,643.89,31.04380470623137,NA,NM,55.139932860142096,305.948918260405,Low_spent_Small_value_payments,166.14523221278625,Standard
0x2009a,CUS_0x1ccf,January,Nick Brownz,27,450-49-4774,Teacher,8381.025,,6,8,22,2,"Home Equity Loan, and Home Equity Loan",57,21,4.51,8.0,Bad,1465.19,23.593668116221608,5 Years and 11 Months,Yes,7.348140838048644,95.52939691643896,Low_spent_Small_value_payments,272.3643372455124,Standard
0x14b98,CUS_0x7462,July,Agrawall,52,081-17-7455,Journalist,128938.95,10722.9125,5,5,5,4_,"Payday Loan, Not Specified, Mortgage Loan, and Student Loan",25,2,_,1.0,Good,636.95,29.04870576301076,16 Years and 9 Months,No,384.5801135811266,669.2435469773761,Low_spent_Medium_value_payments,298.4675894414973,Poor
0x4435,CUS_0x4f7d,August,Dayp,38,154-66-0698,Journalist,15590.68,,7,9,26,9,"Mortgage Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Not Specified, and Credit-Builder Loan",47,16,28.98,7.0,_,4746.44,36.933402303841845,14 Years and 0 Months,Yes,92.88936484239521,169.8320241599002,Low_spent_Small_value_payments,157.10094433103797,Standard
0xb57e,CUS_0x4abb,May,Kaori Kanekoe,26,425-97-4776,Media_Manager,70171.29000000001,6091.607500000001,3,7,13,-100,"Personal Loan, Student Loan, Mortgage Loan, Auto Loan, Student Loan, and Payday Loan",13,19,12.81,9.0,Standard,686.85,31.89261923182966,19 Years and 3 Months,Yes,268.6729530214929,155.34379031071694,High_spent_Large_value_payments,425.1440066677903,Standard
0x21141,CUS_0xaf0d,April,Thomas Ferrarou,16,370-40-4991,Manager,87204.48,7459.04,6,6,15,3,"Auto Loan, Home Equity Loan, and Personal Loan",6,13,18.08,4.0,Standard,748.53,25.504252225454394,31 Years and 4 Months,Yes,208.8985776378624,124.6037767287348,High_spent_Large_value_payments,652.4016456334031,Good
